2011-06-14,+19,747,В 2м/с,+17,747,В 2м/с
2011-06-15,+21,745,ЮВ 1м/с,+19,744,ЮВ 1м/с
2011-06-16,+21,746,С 1м/с,+16,747,С 1м/с
2011-06-17,+19,745,З 4м/с,+17,743,З 4м/с
2011-06-18,+19,745,СЗ 4м/с,+20,745,СЗ 4м/с
2011-06-20,+25,745,Ш,+22,744,Ш
2011-06-21,+20,743,ЮВ 3м/с,+19,742,ЮВ 3м/с
2011-06-22,+20,738,В 1м/с,+18,739,В 1м/с
2011-06-23,+17,738,Ю 1м/с,+17,740,Ю 1м/с
2011-06-24,+19,740,З 2м/с,+17,741,З 2м/с
2011-06-25,+23,742,С 3м/с,+18,741,С 3м/с
2011-06-26,+20,741,СВ 2м/с,+19,741,СВ 2м/с
2011-06-27,+23,744,В 2м/с,+20,746,В 2м/с
2011-06-28,+27,749,В 2м/с,+23,749,В 2м/с
2011-06-29,+29,750,В 1м/с,+24,749,В 1м/с
2011-06-30,+28,749,СВ 2м/с,+22,749,СВ 2м/с
2011-07-1,+26,750,В 2м/с,+23,749,В 2м/с
2011-07-2,+29,749,ЮВ 2м/с,+25,748,ЮВ 2м/с
2011-07-3,+31,747,ЮВ 2м/с,+26,746,ЮВ 2м/с
2011-07-4,+33,746,С 1м/с,+25,746,С 1м/с
2011-07-5,+33,746,ЮВ 3м/с,+28,746,ЮВ 3м/с
2011-07-6,+29,748,С 1м/с,+27,747,С 1м/с
2011-07-7,+32,749,ЮВ 2м/с,+29,747,ЮВ 2м/с
2011-07-8,+35,745,З 1м/с,+25,747,З 1м/с
2011-07-9,+30,743,З 3м/с,+23,743,З 3м/с
2011-07-10,+21,740,С 1м/с,+20,740,С 1м/с
2011-07-11,+22,746,СВ 3м/с,+17,748,СВ 3м/с
2011-07-12,+24,749,СЗ 3м/с,+20,749,СЗ 3м/с
2011-07-13,+27,749,СВ 2м/с,+20,749,СВ 2м/с
2011-07-14,+26,749,З 3м/с,,,
2011-07-15,+27,750,СЗ 4м/с,+22,749,СЗ 4м/с
2011-07-16,+27,751,С 2м/с,+22,749,С 2м/с
2011-07-17,+28,749,З 2м/с,+23,747,З 2м/с
2011-07-18,+30,746,Ш,+23,746,Ш
2011-07-19,+32,746,З 2м/с,+26,746,З 2м/с
2011-07-20,+31,747,З 2м/с,+26,748,З 2м/с
2011-07-21,+30,750,ЮВ 2м/с,+24,750,ЮВ 2м/с
2011-07-22,+27,752,В 2м/с,+19,743,В 2м/с
2011-07-23,+29,751,В 2м/с,+26,750,В 2м/с
2011-07-24,+31,752,СВ 2м/с,+28,752,СВ 2м/с
2011-07-25,+32,753,СВ 2м/с,+30,753,СВ 2м/с
2011-07-26,+36,754,Ю 2м/с,+29,754,Ю 2м/с
2011-07-27,+27,753,СЗ 1м/с,+26,751,СЗ 1м/с
2011-07-28,+32,747,Ш,+27,746,Ш
2011-07-29,+34,741,С 3м/с,+23,741,С 3м/с
2011-07-30,+31,740,З 3м/с,+23,740,З 3м/с
2011-07-31,+29,739,С 2м/с,+25,738,С 2м/с
2011-08-1,+21,738,С 1м/с,+19,740,С 1м/с
2011-08-2,+18,743,Ю 2м/с,+16,743,Ю 2м/с
2011-08-3,+21,747,С 3м/с,+17,749,С 3м/с
2011-08-4,+22,746,В 3м/с,+19,746,В 3м/с
2011-08-5,+19,741,В 2м/с,+17,740,В 2м/с
2011-08-6,+22,742,СЗ 4м/с,+19,745,СЗ 4м/с
2011-08-7,+23,749,СЗ 3м/с,+15,750,СЗ 3м/с
2011-08-8,+27,751,ЮЗ 2м/с,+18,751,ЮЗ 2м/с
2011-08-9,+29,752,ЮЗ 3м/с,+23,751,ЮЗ 3м/с
2011-08-10,+32,752,СЗ 2м/с,+22,752,СЗ 2м/с
2011-08-11,+31,751,В 2м/с,+26,750,В 2м/с
2011-08-12,+34,748,СВ 2м/с,+28,749,СВ 2м/с
2011-08-13,+28,748,В 2м/с,+25,748,В 2м/с
2011-08-14,+29,747,В 2м/с,+26,747,В 2м/с
2011-08-15,+33,746,В 2м/с,+27,746,В 2м/с
2011-08-16,+31,746,В 3м/с,+23,746,В 3м/с
2011-08-17,+25,746,СВ 3м/с,+20,746,СВ 3м/с
2011-08-18,+23,746,СВ 2м/с,+18,746,СВ 2м/с
2011-08-19,+22,746,В 2м/с,+18,747,В 2м/с
2011-08-20,+19,747,В 2м/с,+17,748,В 2м/с
2011-08-21,+22,746,В 2м/с,+20,745,В 2м/с
2011-08-22,+14,742,СВ 3м/с,+13,742,СВ 3м/с
2011-08-23,+18,744,С 3м/с,+14,746,С 3м/с
2011-08-24,+13,749,ЮВ 1м/с,+10,750,ЮВ 1м/с
2011-08-25,+18,751,С 3м/с,+13,753,С 3м/с
2011-08-26,+22,754,З 2м/с,+19,753,З 2м/с
2011-08-27,+22,752,СЗ 3м/с,+15,752,СЗ 3м/с
2011-08-28,+20,746,З 2м/с,+18,747,З 2м/с
2011-08-29,+21,750,Ш,+17,750,Ш
2011-08-30,+27,750,З 2м/с,+17,749,З 2м/с
2011-08-31,+30,750,ЮЗ 1м/с,+22,749,ЮЗ 1м/с
2011-09-1,+29,749,З 3м/с,+22,748,З 3м/с
2011-09-2,+28,746,Ю 3м/с,+23,743,Ю 3м/с
2011-09-3,+22,743,Ш,+19,744,Ш
2011-09-4,+21,749,СВ 1м/с,+14,749,СВ 1м/с
2011-09-5,+19,748,СВ 2м/с,+16,746,СВ 2м/с
2011-09-6,+18,737,В 1м/с,+13,737,В 1м/с
2011-09-7,+13,736,Ю 2м/с,+12,737,Ю 2м/с
2011-09-8,+14,738,З 2м/с,+14,739,З 2м/с
2011-09-9,+20,739,ЮВ 2м/с,+16,738,ЮВ 2м/с
2011-09-10,+16,737,ЮЗ 4м/с,+13,738,ЮЗ 4м/с
2011-09-11,+16,740,ЮЗ 3м/с,+15,740,ЮЗ 3м/с
2011-09-12,+14,740,Ю 1м/с,+12,739,Ю 1м/с
2011-09-13,+15,740,Ш,+10,742,Ш
2011-09-14,+17,746,З 3м/с,+15,747,З 3м/с
2011-09-15,+22,745,СЗ 3м/с,+15,746,СЗ 3м/с
2011-09-16,+15,746,ЮВ 1м/с,+16,745,ЮВ 1м/с
2011-09-17,+17,746,С 1м/с,+9,746,С 1м/с
2011-09-18,+15,747,З 2м/с,+12,749,З 2м/с
2011-09-19,+15,752,СЗ 2м/с,+8,752,СЗ 2м/с
2011-09-20,+14,752,СЗ 3м/с,+7,752,СЗ 3м/с
2011-09-21,+10,745,З 2м/с,+11,744,З 2м/с
2011-09-22,+10,749,СЗ 2м/с,+7,749,СЗ 2м/с
2011-09-23,+13,748,З 2м/с,+13,749,З 2м/с
2011-09-24,+20,747,ЮЗ 3м/с,+14,746,ЮЗ 3м/с
2011-09-25,+10,743,В 1м/с,+11,741,В 1м/с
2011-09-26,+11,744,З 6м/с,+8,747,З 6м/с
2011-09-27,+9,749,СЗ 2м/с,+6,749,СЗ 2м/с
2011-09-28,+9,749,ЮЗ 2м/с,+9,745,ЮЗ 2м/с
2011-09-29,+10,743,З 4м/с,+9,746,З 4м/с
2011-09-30,+13,749,Ю 1м/с,+5,748,Ю 1м/с
2011-10-1,+12,737,ЮЗ 2м/с,+9,735,ЮЗ 2м/с
2011-10-2,+7,731,СВ 3м/с,+7,732,СВ 3м/с
2011-10-3,+10,737,ЮЗ 1м/с,+9,739,ЮЗ 1м/с
2011-10-4,+9,741,СЗ 2м/с,+8,743,СЗ 2м/с
2011-10-5,+9,744,ЮЗ 2м/с,+10,742,ЮЗ 2м/с
2011-10-6,+12,742,СЗ 2м/с,+7,745,СЗ 2м/с
2011-10-7,+14,749,З 2м/с,+11,750,З 2м/с
2011-10-8,+16,751,ЮЗ 3м/с,+13,753,ЮЗ 3м/с
2011-10-9,+17,756,Ю 3м/с,+13,757,Ю 3м/с
2011-10-10,+17,755,ЮВ 2м/с,+14,753,ЮВ 2м/с
2011-10-11,+15,749,Ю 3м/с,+15,748,Ю 3м/с
2011-10-12,+17,746,ЮЗ 3м/с,+16,745,ЮЗ 3м/с
2011-10-13,+19,739,ЮЗ 3м/с,+12,740,ЮЗ 3м/с
2011-10-14,+11,749,З 2м/с,+3,751,З 2м/с
2011-10-15,+10,754,СЗ 1м/с,+5,754,СЗ 1м/с
2011-10-16,+6,756,СЗ 2м/с,+3,758,СЗ 2м/с
2011-10-17,+6,759,З 2м/с,+3,760,З 2м/с
2011-10-18,+7,759,ЮВ 1м/с,+3,759,ЮВ 1м/с
2011-10-19,+9,755,В 2м/с,+6,755,В 2м/с
2011-10-20,+12,756,ЮВ 1м/с,+9,757,ЮВ 1м/с
2011-10-21,+15,757,Ю 1м/с,+10,757,Ю 1м/с
2011-10-22,+8,755,СЗ 2м/с,+7,755,СЗ 2м/с
2011-10-23,+8,754,З 2м/с,+4,753,З 2м/с
2011-10-24,+4,752,СВ 2м/с,+3,753,СВ 2м/с
2011-10-25,+4,754,СВ 3м/с,+1,755,СВ 3м/с
2011-10-26,+3,757,СВ 2м/с,0,757,СВ 2м/с
2011-10-27,+3,755,С 3м/с,+3,755,С 3м/с
2011-10-28,+1,758,СЗ 2м/с,0,761,СЗ 2м/с
2011-10-29,+1,758,З 3м/с,+1,755,З 3м/с
2011-10-30,+3,748,З 3м/с,+4,747,З 3м/с
2011-10-31,+7,746,З 2м/с,+5,746,З 2м/с
2011-11-1,+7,744,ЮЗ 2м/с,+5,744,ЮЗ 2м/с
2011-11-2,+6,751,С 1м/с,+6,752,С 1м/с
2011-11-3,+5,748,ЮЗ 5м/с,+4,746,ЮЗ 5м/с
2011-11-4,+1,746,С 2м/с,-2,749,С 2м/с
2011-11-5,-7,755,С 3м/с,-9,757,С 3м/с
2011-11-6,-9,758,СВ 3м/с,-11,759,СВ 3м/с
2011-11-7,-5,758,СЗ 3м/с,-7,758,СЗ 3м/с
2011-11-8,-3,747,Ю 4м/с,-4,741,Ю 4м/с
2011-11-9,-4,738,В 3м/с,-3,740,В 3м/с
2011-11-10,0,750,ЮВ 2м/с,0,753,ЮВ 2м/с
2011-11-11,-1,755,СВ 2м/с,-2,755,СВ 2м/с
2011-11-12,-2,757,С 1м/с,-3,759,С 1м/с
2011-11-13,-3,760,СЗ 2м/с,-5,756,СЗ 2м/с
2011-11-14,-2,751,З 2м/с,-3,749,З 2м/с
2011-11-15,-2,740,З 3м/с,-3,740,З 3м/с
2011-11-16,-6,744,ЮЗ 3м/с,-5,744,ЮЗ 3м/с
2011-11-17,-6,745,ЮЗ 3м/с,-6,741,ЮЗ 3м/с
2011-11-18,-5,746,С 4м/с,-5,749,С 4м/с
2011-11-19,-5,751,ЮЗ 2м/с,-5,746,ЮЗ 2м/с
2011-11-20,0,737,СЗ 3м/с,-5,743,СЗ 3м/с
2011-11-21,-4,751,СЗ 4м/с,-7,752,СЗ 4м/с
2011-11-22,-7,748,З 3м/с,-8,749,З 3м/с
2011-11-23,-12,758,СВ 2м/с,-14,761,СВ 2м/с
2011-11-24,-13,762,З 1м/с,-13,761,З 1м/с
2011-11-25,-8,754,ЮЗ 2м/с,-7,752,ЮЗ 2м/с
2011-11-26,-5,755,ЮЗ 2м/с,-7,753,ЮЗ 2м/с
2011-11-27,-9,751,Ю 3м/с,-8,752,Ю 3м/с
2011-11-28,-5,748,Ю 5м/с,-5,746,Ю 5м/с
2011-11-29,-5,751,В 2м/с,-4,744,В 2м/с
2011-11-30,-1,746,В 1м/с,-1,746,В 1м/с
2011-12-1,-5,749,В 1м/с,-6,752,В 1м/с
2011-12-2,-6,754,СВ 2м/с,-5,756,СВ 2м/с
2011-12-3,-4,757,ЮЗ 2м/с,-8,756,ЮЗ 2м/с
2011-12-4,-6,754,ЮЗ 3м/с,-6,753,ЮЗ 3м/с
2011-12-5,-1,750,ЮЗ 4м/с,0,752,ЮЗ 4м/с
2011-12-6,0,753,ЮЗ 4м/с,-1,753,ЮЗ 4м/с
2011-12-7,-7,755,ЮВ 3м/с,-7,755,ЮВ 3м/с
2011-12-8,-10,757,ЮВ 2м/с,-10,758,ЮВ 2м/с
2011-12-9,-7,758,В 2м/с,-9,758,В 2м/с
2011-12-10,-12,758,ЮВ 2м/с,-14,757,ЮВ 2м/с
2011-12-11,-14,755,В 1м/с,-15,753,В 1м/с
2011-12-12,-9,747,В 2м/с,-9,749,В 2м/с
2011-12-13,-5,757,С 2м/с,-6,759,С 2м/с
2011-12-14,-11,763,В 1м/с,-11,762,В 1м/с
2011-12-15,-8,762,ЮЗ 2м/с,-9,763,ЮЗ 2м/с
2011-12-16,-9,763,ЮВ 1м/с,-11,762,ЮВ 1м/с
2011-12-17,-13,763,ЮВ 3м/с,-13,764,ЮВ 3м/с
2011-12-18,-12,767,ЮВ 3м/с,-14,767,ЮВ 3м/с
2011-12-19,-11,768,Ю 4м/с,-11,769,Ю 4м/с
2011-12-20,-8,766,ЮВ 3м/с,-8,764,ЮВ 3м/с
2011-12-21,-7,759,ЮВ 4м/с,-8,759,ЮВ 4м/с
2011-12-22,-10,755,Ю 2м/с,-10,754,Ю 2м/с
2011-12-23,-9,752,ЮВ 2м/с,-8,751,ЮВ 2м/с
2011-12-24,-5,750,З 1м/с,-5,751,З 1м/с
2011-12-25,-8,752,Ш,-9,752,Ш
2011-12-26,-8,748,З 4м/с,-6,743,З 4м/с
2011-12-27,0,736,З 2м/с,+1,737,З 2м/с
2011-12-28,+1,729,СЗ 4м/с,-2,731,СЗ 4м/с
2011-12-29,-3,748,СЗ 4м/с,-4,750,СЗ 4м/с
2011-12-30,-3,753,ЮЗ 2м/с,-5,755,ЮЗ 2м/с
2011-12-31,-8,752,ЮВ 2м/с,-7,751,ЮВ 2м/с
2012-01-1,-5,753,В 2м/с,-5,752,В 2м/с
2012-01-2,-6,751,В 2м/с,-7,750,В 2м/с
2012-01-3,-6,752,В 1м/с,-9,752,В 1м/с
2012-01-4,-11,749,Ю 2м/с,-9,749,Ю 2м/с
2012-01-5,-4,749,Ю 2м/с,-2,749,Ю 2м/с
2012-01-6,-1,754,Ю 3м/с,-5,755,Ю 3м/с
2012-01-7,-8,756,ЮВ 2м/с,-9,758,ЮВ 2м/с
2012-01-8,-10,759,ЮВ 3м/с,-12,759,ЮВ 3м/с
2012-01-9,-11,758,В 4м/с,-12,757,В 4м/с
2012-01-10,-11,753,В 2м/с,-11,752,В 2м/с
2012-01-11,-10,750,ЮЗ 1м/с,-12,750,ЮЗ 1м/с
2012-01-12,-10,749,Ю 2м/с,-8,748,Ю 2м/с
2012-01-13,-4,747,Ю 2м/с,-4,747,Ю 2м/с
2012-01-14,-3,749,ЮВ 2м/с,-4,750,ЮВ 2м/с
2012-01-15,-3,754,В 2м/с,-4,755,В 2м/с
2012-01-16,-6,754,ЮВ 3м/с,-6,753,ЮВ 3м/с
2012-01-17,-4,754,ЮВ 4м/с,-4,757,ЮВ 4м/с
2012-01-18,-7,758,В 4м/с,-9,758,В 4м/с
2012-01-19,-11,762,В 2м/с,-14,762,В 2м/с
2012-01-20,-13,764,В 2м/с,-15,764,В 2м/с
2012-01-21,-14,769,ЮВ 2м/с,-15,769,ЮВ 2м/с
2012-01-22,-12,769,В 2м/с,-14,769,В 2м/с
2012-01-23,-9,767,В 2м/с,-10,766,В 2м/с
2012-01-24,-6,763,В 2м/с,-7,762,В 2м/с
2012-01-25,-6,764,В 2м/с,-9,765,В 2м/с
2012-01-26,-8,770,В 3м/с,-10,771,В 3м/с
2012-01-27,-9,769,СВ 3м/с,-10,767,СВ 3м/с
2012-01-28,-10,765,В 1м/с,-14,766,В 1м/с
2012-01-29,-10,767,СЗ 1м/с,-15,766,СЗ 1м/с
2012-01-30,-16,766,СВ 2м/с,-18,767,СВ 2м/с
2012-01-31,-17,767,В 4м/с,-19,768,В 4м/с
2012-02-1,-19,772,В 3м/с,-21,773,В 3м/с
2012-02-2,-19,772,В 2м/с,-21,772,В 2м/с
2012-02-3,-19,777,В 1м/с,-24,779,В 1м/с
2012-02-4,-15,776,С 2м/с,-20,774,С 2м/с
2012-02-5,-14,770,СВ 2м/с,-16,770,СВ 2м/с
2012-02-7,-13,769,В 2м/с,-14,767,В 2м/с
2012-02-8,-13,760,В 5м/с,-11,758,В 5м/с
2012-02-9,-12,756,В 3м/с,-16,758,В 3м/с
2012-02-10,-17,762,ЮВ 2м/с,-18,762,ЮВ 2м/с
2012-02-11,-14,763,ЮВ 2м/с,-16,764,ЮВ 2м/с
2012-02-12,-17,766,Ш,-25,766,Ш
2012-02-13,-17,764,ЮВ 1м/с,-18,764,ЮВ 1м/с
2012-02-14,-13,764,В 2м/с,-14,763,В 2м/с
2012-02-15,-11,758,ЮВ 4м/с,-14,757,ЮВ 4м/с
2012-02-16,-10,758,ЮВ 2м/с,-13,759,ЮВ 2м/с
2012-02-17,-8,758,В 3м/с,-12,758,В 3м/с
2012-02-18,-9,760,ЮВ 2м/с,-12,761,ЮВ 2м/с
2012-02-19,-6,762,СЗ 2м/с,-11,763,СЗ 2м/с
2012-02-20,-6,765,СЗ 2м/с,-10,764,СЗ 2м/с
2012-02-21,-5,761,З 1м/с,-10,760,З 1м/с
2012-02-22,-10,757,Ю 2м/с,-13,757,Ю 2м/с
2012-02-23,-8,756,Ю 2м/с,-13,755,Ю 2м/с
2012-02-24,-8,751,ЮВ 3м/с,-11,749,ЮВ 3м/с
2012-02-25,-10,746,ЮВ 4м/с,-10,746,ЮВ 4м/с
2012-02-26,-9,745,В 5м/с,-10,745,В 5м/с
2012-02-27,-9,746,В 4м/с,-8,747,В 4м/с
2012-02-28,-3,749,В 2м/с,-3,749,В 2м/с
2012-02-29,-1,745,ЮВ 2м/с,-2,745,ЮВ 2м/с
2012-03-1,-3,744,ЮВ 2м/с,-3,743,ЮВ 2м/с
2012-03-2,-3,740,В 2м/с,-6,739,В 2м/с
2012-03-3,-4,736,В 2м/с,-6,737,В 2м/с
2012-03-4,-3,741,ЮВ 2м/с,-6,743,ЮВ 2м/с
2012-03-5,-3,740,С 3м/с,-5,740,С 3м/с
2012-03-6,-3,741,В 2м/с,-6,743,В 2м/с
2012-03-7,-6,746,В 2м/с,-9,746,В 2м/с
2012-03-8,-7,750,В 2м/с,-7,750,В 2м/с
2012-03-9,-6,749,ЮВ 2м/с,-13,751,ЮВ 2м/с
2012-03-10,-13,754,В 2м/с,-15,755,В 2м/с
2012-03-11,-10,756,ЮВ 1м/с,-15,758,ЮВ 1м/с
2012-03-12,-12,755,Ю 2м/с,-16,753,Ю 2м/с
2012-03-13,-11,740,В 3м/с,-10,737,В 3м/с
2012-03-14,-5,728,В 3м/с,-2,722,В 3м/с
2012-03-15,-1,736,З 2м/с,-5,739,З 2м/с
2012-03-16,-3,743,СЗ 2м/с,-8,745,СЗ 2м/с
2012-03-17,-6,743,З 3м/с,-6,742,З 3м/с
2012-03-18,+1,742,З 4м/с,+1,741,З 4м/с
2012-03-19,+6,747,СЗ 1м/с,-1,749,СЗ 1м/с
2012-03-20,0,743,Ю 3м/с,0,743,Ю 3м/с
2012-03-21,+1,737,ЮЗ 5м/с,0,739,ЮЗ 5м/с
2012-03-22,+3,742,СЗ 2м/с,-1,737,СЗ 2м/с
2012-03-23,0,742,З 3м/с,-4,742,З 3м/с
2012-03-24,-2,740,С 2м/с,-4,743,С 2м/с
2012-03-25,-1,747,СЗ 3м/с,-4,749,СЗ 3м/с
2012-03-26,-3,747,ЮВ 3м/с,-3,737,ЮВ 3м/с
2012-03-27,0,732,ЮЗ 3м/с,-1,734,ЮЗ 3м/с
2012-03-28,-3,738,З 3м/с,-5,742,З 3м/с
2012-03-29,-2,746,ЮЗ 3м/с,-4,746,ЮЗ 3м/с
2012-03-30,+2,741,ЮЗ 5м/с,+3,742,ЮЗ 5м/с
2012-03-31,+3,739,ЮВ 3м/с,+1,738,ЮВ 3м/с
2012-04-1,+3,736,Ю 2м/с,+3,734,Ю 2м/с
2012-04-2,+4,742,З 3м/с,+1,744,З 3м/с
2012-04-3,+2,745,ЮЗ 3м/с,+1,748,ЮЗ 3м/с
2012-04-4,+4,755,З 3м/с,0,756,З 3м/с
2012-04-5,+8,751,Ю 3м/с,+7,749,Ю 3м/с
2012-04-6,+3,749,С 1м/с,+1,749,С 1м/с
2012-04-7,+9,748,ЮВ 2м/с,+7,746,ЮВ 2м/с
2012-04-8,+12,743,ЮВ 3м/с,+13,743,ЮВ 3м/с
2012-04-9,+19,743,ЮВ 2м/с,+15,742,ЮВ 2м/с
2012-04-10,+22,746,ЮВ 2м/с,+18,745,ЮВ 2м/с
2012-04-11,+12,746,З 4м/с,+8,749,З 4м/с
2012-04-12,+14,750,СВ 2м/с,+12,749,СВ 2м/с
2012-04-13,+21,740,Ю 4м/с,+14,743,Ю 4м/с
2012-04-14,+17,749,З 3м/с,+14,750,З 3м/с
2012-04-15,+20,752,СВ 1м/с,+17,751,СВ 1м/с
2012-04-16,+25,748,ЮВ 2м/с,+20,747,ЮВ 2м/с
2012-04-17,+29,746,ЮВ 3м/с,+23,745,ЮВ 3м/с
2012-04-18,+25,744,ЮЗ 3м/с,+21,743,ЮЗ 3м/с
2012-04-19,+24,745,СВ 2м/с,+19,746,СВ 2м/с
2012-04-20,+25,747,В 3м/с,+21,747,В 3м/с
2012-04-21,+28,747,ЮВ 3м/с,+22,747,ЮВ 3м/с
2012-04-22,+17,746,В 1м/с,+16,746,В 1м/с
2012-04-23,+25,747,ЮВ 1м/с,+21,746,ЮВ 1м/с
2012-04-24,+22,747,З 3м/с,+16,749,З 3м/с
2012-04-25,+23,752,СЗ 1м/с,+15,752,СЗ 1м/с
2012-04-26,+25,751,С 2м/с,+19,752,С 2м/с
2012-04-27,+25,749,З 1м/с,+19,749,З 1м/с
2012-04-28,+24,750,СЗ 2м/с,+19,749,СЗ 2м/с
2012-04-29,+22,748,З 3м/с,+21,744,З 3м/с
2012-04-30,+6,743,С 2м/с,+7,745,С 2м/с
2012-05-1,+11,745,С 2м/с,+9,741,С 2м/с
2012-05-2,+14,740,С 3м/с,+8,744,С 3м/с
2012-05-3,+13,740,З 2м/с,+8,741,З 2м/с
2012-05-4,+18,741,З 3м/с,+10,746,З 3м/с
2012-05-5,+16,751,З 1м/с,+8,751,З 1м/с
2012-05-6,+21,751,Ю 3м/с,+20,751,Ю 3м/с
2012-05-7,+27,752,З 2м/с,+22,752,З 2м/с
2012-05-8,+27,753,З 2м/с,+18,754,З 2м/с
2012-05-9,+29,757,З 2м/с,+21,757,З 2м/с
2012-05-10,+30,758,ЮЗ 3м/с,+22,756,ЮЗ 3м/с
2012-05-11,+26,755,С 2м/с,+19,754,С 2м/с
2012-05-12,+21,748,Ш,+21,748,Ш
2012-05-13,+29,746,З 2м/с,+20,746,З 2м/с
2012-05-14,+24,748,ЮВ 2м/с,+17,749,ЮВ 2м/с
2012-05-15,+21,752,СВ 3м/с,+16,754,СВ 3м/с
2012-05-16,+22,754,В 2м/с,+17,754,В 2м/с
2012-05-17,+21,753,З 1м/с,+18,752,З 1м/с
2012-05-18,+25,754,В 2м/с,+16,755,В 2м/с
2012-05-19,+27,758,З 2м/с,+17,758,З 2м/с
2012-05-20,+27,758,З 1м/с,+19,757,З 1м/с
2012-05-21,+27,755,С 1м/с,+19,754,С 1м/с
2012-05-22,+27,752,З 1м/с,+23,749,З 1м/с
2012-05-23,+26,746,Ю 1м/с,+22,745,Ю 1м/с
2012-05-24,+12,749,С 4м/с,+12,750,С 4м/с
2012-05-25,+15,749,В 3м/с,+15,749,В 3м/с
2012-05-26,+21,743,В 2м/с,+20,742,В 2м/с
2012-05-27,+25,741,З 2м/с,+20,741,З 2м/с
2012-05-28,+18,743,З 3м/с,+12,745,З 3м/с
2012-05-29,+25,746,З 2м/с,+16,747,З 2м/с
2012-05-30,+27,749,ЮЗ 2м/с,+22,748,ЮЗ 2м/с
2012-05-31,+23,746,ЮВ 1м/с,+22,746,ЮВ 1м/с
2012-06-1,+26,746,З 2м/с,+22,746,З 2м/с
2012-06-2,+25,746,З 2м/с,+19,746,З 2м/с
2012-06-3,+20,743,З 5м/с,+14,746,З 5м/с
2012-06-4,+12,746,З 2м/с,+11,748,З 2м/с
2012-06-5,+21,749,ЮЗ 2м/с,+19,749,ЮЗ 2м/с
2012-06-6,+22,747,Ш,+21,746,Ш
2012-06-7,+29,743,В 2м/с,+26,741,В 2м/с
2012-06-8,+33,741,ЮЗ 3м/с,+21,742,ЮЗ 3м/с
2012-06-9,+25,746,З 3м/с,+18,746,З 3м/с
2012-06-10,+24,749,СЗ 3м/с,+20,747,СЗ 3м/с
2012-06-11,+20,746,З 1м/с,+17,746,З 1м/с
2012-06-12,+27,748,З 2м/с,+21,746,З 2м/с
2012-06-13,+34,743,ЮЗ 3м/с,+24,744,ЮЗ 3м/с
2012-06-14,+33,746,ЮЗ 3м/с,+28,746,ЮЗ 3м/с
2012-06-15,+31,749,СВ 2м/с,+20,747,СВ 2м/с
2012-06-16,+31,743,В 3м/с,+27,740,В 3м/с
2012-06-17,+26,740,С 3м/с,+21,742,С 3м/с
2012-06-18,+23,744,СЗ 3м/с,+20,744,СЗ 3м/с
2012-06-19,+23,743,С 3м/с,+19,743,С 3м/с
2012-06-20,+21,743,СВ 2м/с,+19,743,СВ 2м/с
2012-06-21,+26,743,СВ 2м/с,+21,743,СВ 2м/с
2012-06-22,+19,742,Ш,+18,743,Ш
2012-06-23,+24,745,С 3м/с,+19,747,С 3м/с
2012-06-24,+24,747,С 2м/с,+18,748,С 2м/с
2012-06-25,+26,748,С 2м/с,+22,748,С 2м/с
2012-06-26,+29,749,Ю 3м/с,+25,747,Ю 3м/с
2012-06-27,+30,746,ЮВ 1м/с,+25,746,ЮВ 1м/с
2012-06-28,+29,743,В 2м/с,+25,741,В 2м/с
2012-06-29,+25,740,СЗ 2м/с,+19,742,СЗ 2м/с
2012-06-30,+26,746,З 2м/с,+22,746,З 2м/с
2012-07-1,+24,749,С 3м/с,+19,751,С 3м/с
2012-07-2,+19,749,СВ 2м/с,+19,746,СВ 2м/с
2012-07-3,+25,747,ЮВ 2м/с,+22,747,ЮВ 2м/с
2012-07-4,+28,749,ЮЗ 1м/с,+21,749,ЮЗ 1м/с
2012-07-5,+29,750,СЗ 2м/с,+22,749,СЗ 2м/с
2012-07-6,+27,749,СВ 2м/с,+24,748,СВ 2м/с
2012-07-7,+25,747,В 2м/с,+20,746,В 2м/с
2012-07-8,+25,748,СВ 2м/с,+21,748,СВ 2м/с
2012-07-9,+27,749,С 2м/с,+17,749,С 2м/с
2012-07-10,+30,750,З 2м/с,+21,749,З 2м/с
2012-07-11,+32,750,В 1м/с,+28,749,В 1м/с
2012-07-12,+34,748,СЗ 2м/с,+29,746,СЗ 2м/с
2012-07-13,+31,746,ЮВ 2м/с,+27,745,ЮВ 2м/с
2012-07-14,+29,743,В 2м/с,+25,743,В 2м/с
2012-07-15,+32,744,З 2м/с,+24,745,З 2м/с
2012-07-16,+32,745,ЮЗ 2м/с,+23,744,ЮЗ 2м/с
2012-07-17,+27,742,Ю 3м/с,+25,739,Ю 3м/с
2012-07-18,+19,742,З 6м/с,+16,745,З 6м/с
2012-07-19,+22,746,ЮЗ 3м/с,+21,745,ЮЗ 3м/с
2012-07-20,+23,746,ЮЗ 3м/с,+22,746,ЮЗ 3м/с
2012-07-21,+27,746,ЮЗ 3м/с,+19,748,ЮЗ 3м/с
2012-07-22,+26,752,З 3м/с,+18,754,З 3м/с
2012-07-23,+29,753,ЮЗ 3м/с,+22,752,ЮЗ 3м/с
2012-07-24,+23,750,З 2м/с,+19,750,З 2м/с
2012-07-25,+24,750,З 2м/с,+20,751,З 2м/с
2012-07-26,+24,749,СЗ 1м/с,+21,749,СЗ 1м/с
2012-07-27,+28,748,ЮЗ 2м/с,+23,746,ЮЗ 2м/с
